ADDRESS,STREET NUMBER,STREET,APARTMENT,CITY,COUNTY,STATE,ZIP CODE,LIST PRICE,PRIOR PRICE,PRIOR PRICE DATE,CHANGE FROM PRIOR PRICE ($),CHANGE FROM PRIOR PRICE (%),ORIGINAL PRICE,ORIGINAL PRICE DATE,CHANGE FROM ORIGINAL PRICE ($),CHANGE FROM ORIGINAL PRICE (%),SALE PRICE,SALE DATE,STATUS,LISTING TYPE,PROPERTY TYPE,BEDS,FULL BATHS,PARTIAL BATHS,SQ FT,PRICE/SQFT,LOT SIZE,YEAR BUILT,NEIGHBORHOOD,DESCRIPTION,PRIMARY PHOTO,NUMBER OF PHOTOS,VIRTUAL TOUR,MY NOTES,DATE SAVED,MLS ID,DAYS ON TRULIA,URL,AGENT NAME,AGENT EMAIL,AGENT PHONE,BROKER NAME,PROVIDED BY,LISTING SOURCE URL,OPEN HOUSE DATE (1),OPEN HOUSE TIME (1),OPEN HOUSE END TIME (1),OPEN HOUSE DATE (2),OPEN HOUSE START TIME (2),OPEN HOUSE END TIME (2),OPEN HOUSE DATE (3),OPEN HOUSE START TIME (3),OPEN HOUSE END TIME (3)
      13248 SW Roshak Rd Tigard OR 97223,13248,SW Roshak Rd,,Tigard,Washington,OR,97223,429950,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,,,2301,186.85355,0.25 acres,,,View website: http://13248swroshakrd.AgentMarketing.com - Sitting on a level .25 acre lot with plenty of room for the family this home has it all. Open Kitchen to Family Room &amp; Nook. Wolf Stove Stainless Appliances Granite Counters Hardwood Floors and More. Large Master with Bathroom including Shower and Soaking Tub Walk-in Closet and Double Sinks. 4 Bedrooms 2.5 Baths. Large Office/Den with Built-in Bookcases Glass Double Doors off Entry. Dining Room converted to Craft/Music Room with ease of converting back. Large Covered Deck Garden Area Cement Patio in Backyard along with Large &amp; Level Yard perfect for Family Gatherings and Outdoor Activities. 3 Car Garage and so much more.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/d/c/4/a/picture-uh=69eebc8b75f4d4e1be7bcb4984cd74-ps=dc4a7b3ca2d0a82dc3aba5b490367dd0.jpg,26,http://eproptours.com/tour/play.htm?vid=13248swroshakrd,,2014-05-07 06:35:50,EPS-1366334844-1399350123,4,http://www.trulia.com/property/1075843747-13248-SW-Roshak-Rd-Tigard-OR-97223,Blair Jones,blairjonesrealtor@gmail.com,(503) 349-8119,,agentmarketing.com,http://13248swroshakrd.AgentMarketing.com?rs=trulia,,,,,,,,,
      9944 SE Eastview Dr Happy Valley OR 97086,9944,SE Eastview Dr,,Happy Valley,Clackamas,OR,97086,469999,$479999,May 6 2014,-$10000,-2.1%,$499900,Oct 9 2013,-$29901,-6%,,,For Sale,Resale,Single-Family Home,4,2,,,0,,1955,,To view this home please contact Lizbeth Hale at (503) 421-1562. MT. HOOD VIEW!!!!! Slate and Hardwood Floors at Entry Vaulted Living room w/Brick FP built-in bookcase maple hardwood floors with wainscoting in the dining. Vaulted kitchen with skylight Dining nook with slate heated floors. Fenced yard covered patio 2 decks. Home could be sold with .78 of acre at $479 990 and Vacant .46 acre Lot next to it for $198 910 or both combined for $678 900. To get pre-qualified please call at (503) 515-2599 or email at Adrian.Hinckley@impacmail.com NMLS #125653 | #264845 .,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.56/8/0/8/4/picture-uh=efb0e3afad36bef467d84fa587f18c9-ps=808413293879538aefc35c58dd28119.jpg,16,http://9944seeastviewdr.isnowlisted.com/hd_tour,,2014-05-07 06:34:30,,180+,http://www.trulia.com/property/3134193098-9944-SE-Eastview-Dr-Happy-Valley-OR-97086,Lizbeth Hale,lizbeth@treecityrealestate.com,5034211562,,isnowlisted.com,http://9944seeastviewdr.isnowlisted.com,,,,,,,,,
      11905 SE Koala Dr Happy Valley OR 97086,11905,SE Koala Dr,,Happy Valley,Clackamas,OR,97086,314900,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,2,1,2322,135.61584,8 276 sqft,1985,,This well maintained and updated property sits on a large corner lot. See "Update" document. Enjoy the lovely remodeled kitchen that is open to the family room (w/fireplace)on the lower elevation. The den/office half bath and garage complete this level. Spacious master bedroom has a walk-in and an additional closet; skylights in both full baths. The multiuse sunroom is a wonderful space that brings the outdoors "in." A definite plus!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/9/b/3/4/picture-uh=2d7087f18cdd6ca652dbbe469f49fae-ps=9b34641c83d147348927b89cd85b62.jpg,15,,,2014-05-07 06:34:22,14364481,4,http://www.trulia.com/property/3154949242-11905-SE-Koala-Dr-Happy-Valley-OR-97086,Cindy Belgarde,belgardehomes@comcast.net,(503) 329-9637,,Summa Real Estate Group,http://listings.listhub.net/pages/RMLSOR/14364481/?channel=trulia,,,,,,,,,
      1731 Highland Dr Lake Oswego OR 97034,1731,Highland Dr,,Lake Oswego,Clackamas,OR,97034,473900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,0,2636,179.77997,9 147 sqft,1973,Palisades,This stunning carefully remodeled home has dramatic sunset views. Flooded w/natural light this home is sure to be uplifting from dawn to dusk. Owning a coveted lake easement & access to the community pool blocks away.Entertain in the open spaces of the living room dining room & kitchen w/access to the view-laden deck.Gas & stainless appliances in the kitchen are surrounded in stone and oak cabinetry.Newer vinyl windows. Settle in...,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/1/5/c/9/picture-uh=c380b8f00a031fe1e8c3d2d60a6f0e-ps=15c92b127fa3402b4988baf4503ef7e3.jpg,16,http://alphavr.com/tours/mls/1731-highland-dr-lake-oswego-or-97034,,2014-05-06 07:20:28,14673129,5,http://www.trulia.com/property/3154841756-1731-Highland-Dr-Lake-Oswego-OR-97034,Dustin Miller,dustinm@realtytrust.com,(503) 675-3300,,realty trust group inc,http://listings.listhub.net/pages/RMLSOR/14673129/?channel=trulia,,,,,,,,,
      9260 SE 132nd Ave Happy Valley OR 97086,9260,SE 132nd Ave,,Happy Valley,Clackamas,OR,97086,355000,$375000,May 3 2014,-$20000,-5.3%,$399950,May 13 2013,-$44950,-11.2%,,,For Sale,Resale,Single-Family Home,2,1,0,1856,191.27155,0.78 acres,1947,,Super clean 1 level on .78 acre Possible zone change for 3 lots check w/city of Happy Valley beautiful property possible view lots of RV parking 24x28 gar above ground oil tank vacant & easy to show.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.53/7/c/e/f/picture-uh=6c536aa48fefe509347b24bc0b6633-ps=7cefa293a77863df08a15bce8b46e2b.jpg,9,,,2014-05-05 06:38:32,13077849,180+,http://www.trulia.com/property/3118368866-9260-SE-132nd-Ave-Happy-Valley-OR-97086,Nancy Kelly,nancymariekelly8@gmail.com,(503) 805-5887,,Real Estate Network Group,http://listings.listhub.net/pages/RMLSOR/13077849/?channel=trulia,,,,,,,,,
      14074 Sundeleaf Dr Lake Oswego OR 97034,14074,Sundeleaf Dr,,Lake Oswego,Clackamas,OR,97034,369900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,0,1760,210.17046,0.26 acres,1956,Uplands,,,,http://tour.circlepix.com/home/ZMRE4J,,2014-05-04 17:17:42,14057708,7,http://www.trulia.com/property/3154610322-14074-Sundeleaf-Dr-Lake-Oswego-OR-97034,Susan Gibson Stier,susan@susanstier.com,5034975412,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/24773902/?channel=trulia,,,,,,,,,
      1907 Sunray Ct West Linn OR 97068,1907,Sunray Ct,,West Linn,Clackamas,OR,97068,459900,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,3,0,2847,161.53847,8 276 sqft,1985,Hidden Springs,Its all about location and this home has it! Tucked into a quiet cul-de-sac in a desirable neighborhood and Trillium Elementary. Steps away from walkway to 3 acre city park in addition to steps away from neighborhood pool and tennis. Youll love this home before you even walk thru the door! Open floor plan. 3 bedrooms/3 full baths/den/4th bedroom family room formal living and dining. Private yard with fantastic deck. A must see!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/d/1/e/8/picture-uh=5acdf842495f258205bd7a18da8ffbd-ps=d1e8b1adc5afbeabd5b78b282742116.jpg,22,http://tour.circlepix.com/home/AQU5SP,,2014-05-04 17:17:34,14283250,7,http://www.trulia.com/property/3154612831-1907-Sunray-Ct-West-Linn-OR-97068,Sandy Fogle,sandyfogle@windermere.com,(503) 334-7000,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/24778741/?channel=trulia,,,,,,,,,
      2939 Ascot Cir West Linn OR 97068,2939,Ascot Cir,,West Linn,Clackamas,OR,97068,399900,,,,,,,,,,,For Sale,Resale,Single-Family Home,3,2,0,2055,194.59854,10 018 sqft,1981,Hidden Springs,Custom Built Well maintained updated home in desirable established West Linn neighborhood. 3BR/2BA with formal vaulted living room dining room with atrium skylight and Swarovski chandelier. Vaulted family room with large windows wet bar and new certified Woodstove. Kitchen with granite countertops skylight newer appliances. Master suite with walk-in closet. Large well landscaped private yard w/covered deck/sun deck storage shed.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/f/0/f/6/picture-uh=ea90999cdfda583cc19f9696807d87ef-ps=f0f6064d5ee5a8b188a14558f3347e.jpg,18,,,2014-05-04 17:17:21,14044846,7,http://www.trulia.com/property/3154608214-2939-Ascot-Cir-West-Linn-OR-97068,Dale Kuhn,dalek@johnlscott.com,(503) 319-4333,,John L. Scott,http://listings.listhub.net/pages/RMLSOR/14044846/?channel=trulia,,,,,,,,,
      12655 SW 131st Ave Tigard OR 97223,12655,SW 131st Ave,,Tigard,Washington,OR,97223,379900,$385000,May 2 2014,-$5100,-1.3%,$385000,Apr 16 2014,-$5100,-1.3%,,,For Sale,Resale,Single-Family Home,4,2,1,2206,172.21214,7 840 sqft,1993,,Location location location... Close to parks Hwy 217 malls and entertainment venues. Incredible pride of ownership shows in this 4 bedroom/2 1/2 bath home. New fence new fireplace newer HVAC surround sound wonderful well-maintained hot tub and incredible landscaped yard for entertaining.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.61/2/0/b/3/picture-uh=23e1ca24893949c39242d2f8746230e4-ps=20b35c258f8520251d4394fd1851b76.jpg,17,http://www.hasson.com/property/28928469/syn/3/,,2014-05-04 17:15:51,14364187,25,http://www.trulia.com/property/1082155983-12655-SW-131st-Ave-Tigard-OR-97223,Hasson,johnsonj@hasson.com,(503) 212-5056,,Hasson,http://www.hasson.com/property/28928469/syn/3/,,,,,,,,,
      10225 SW Hillview St Tigard OR 97223,10225,SW Hillview St,,Tigard,Washington,OR,97223,385000,$399000,May 2 2014,-$14000,-3.5%,$399000,Apr 22 2014,-$14000,-3.5%,,,For Sale,Resale,Single-Family Home,4,2,0,2969,129.6733,0.38 acres,1960,,Exceptionally nice larger property in Tigard. Well-landscaped and private w/covered deck w/back yard view and main deck plus patio. Large vegetable garden + play area. Front yard has water feature. Well-maintained home w/huge garage hardwd floors lrg family/ kitchen. Generous living and dining rms. Lower level has 4th bedrm fam rm w/frplc. Storage abounds. Newer roof gutters windows ext. paint deck and AC. Awaits your decorating touch.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/c/4/3/9/picture-uh=95c4a37b694f6fef3d5d86fbce585eca-ps=c439fa5e987f7257ea79987dd816fb0.jpg,34,http://tour.circlepix.com/home/XWSP4P,,2014-05-04 17:15:25,14357873,18,http://www.trulia.com/property/3153251865-10225-SW-Hillview-St-Tigard-OR-97223,Sharon Murphy,sharonmurphy@windermere.com,503-789-0376,,Windermere Real Estate,http://listhub.windermere.com/pages/WINDERMERE/24295568/?channel=trulia,,,,,,,,,
      5440 SW Prosperity Park Rd Tualatin OR 97062,5440,SW Prosperity Park Rd,,Tualatin,Clackamas,OR,97062,419900,$429900,May 3 2014,-$10000,-2.3%,$429900,Feb 18 2014,-$10000,-2.3%,,,For Sale,Resale,Single-Family Home,3,2,1,2312,181.61765,0.84 acres,1965,Stafford - Tualatin Valley,Open House Sunday 5/11/2014 11am-2pm. Great privacy and spacious country feel in Stafford area on .84 acres. Immaculate with recent interior and exterior paint. Remodeled kitchen and baths. 1999 addition of 1500 sf. Media room has 106" screen speakers and projection TV. Master Suite w/ bonus is possible in-law quarters. Patio deck and RV parking. Location allows for choice of Wilsonville or West Linn High School.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/6/0/7/e/picture-uh=e2dab7ba413416d618eb95cf7cf3fd29-ps=607eb358793f0e581f4fef5da971c.jpg,14,,,2014-05-04 17:14:59,13371575,81,http://www.trulia.com/property/1039254020-5440-SW-Prosperity-Park-Rd-Tualatin-OR-97062,Jay Moses,jaymoses3@yahoo.com,5034300464,,Premiere Property Group,http://listings.listhub.net/pages/RMLSOR/13371575/?channel=trulia,,,,,,,,,
      3065 Royce Way Lake Oswego OR 97034,3065,Royce Way,,Lake Oswego,Clackamas,OR,97034,449950,$469000,May 3 2014,-$19050,-4.1%,$469000,Apr 6 2014,-$19050,-4.1%,,,For Sale,Resale,Single-Family Home,4,2,1,2726,165.0587,0.3 acres,1977,Palisades,The one you've been waiting for! On nearly 1/3 acre private yard backs to creek in the coveted Westridge neighborhood 1/2 block to Westridge Elementary. Great room plan with huge kitchen opens to family room w/fireplace & slider to decks. Master suite on main + 3 additional spacious bedrooms. Light filled living room PLUS huge upper bonus room w/wet-bar to entertain. Newer furnace windows ext paint fabulous decks. Tons of storage!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/4/f/a/d/picture-uh=c5f0994856a123b92dbdf4f8a1c79cf-ps=4fad1843cf8e49e42d95c6d714c8334.jpg,17,http://www.hasson.com/property/28708996/syn/3/,,2014-05-04 17:13:54,14439982,155,http://www.trulia.com/property/3139815728-3065-Royce-Way-Lake-Oswego-OR-97034,Hasson,inmant@hasson.com,(503) 793-0611,,Hasson,http://www.hasson.com/property/28708996/syn/3/,,,,,,,,,
      8586 SW Bellflower St Tigard OR 97224,8586,SW Bellflower St,,Tigard,Washington,OR,97224,366900,$369900,May 3 2014,-$3000,-0.8%,$369900,Apr 28 2014,-$3000,-0.8%,,,For Sale,Resale,Single-Family Home,3,,,2151,170.57182,,1999,,Open Sunday May 4 12:00 pm to 2:00 pm! Absolutely immaculate home! Gorgeous hardwoods tall ceilings & updated paint carpet and fixtures. Open kitchen with pantry granite counters & eating bar. Dual faced fireplace built-ins and slider to new paver patio and private backyard overlooking field. Fabulous bonus room/media room. Master Suite with w/in closet tile floors double sinks & soaking tub. All appliances included.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/5/f/2/6/picture-uh=6fb969c56332491c668120e644bcedd1-ps=5f26f2d56fd664c3b6b7cc07aa7851f.jpg,16,http://www.vht.com/392125427,,2014-05-04 17:13:21,14238352,86,http://www.trulia.com/property/1082715165-8586-SW-Bellflower-St-Tigard-OR-97224,Tyler Combs,tyler@abletongroup.com,5034510545,,BHHS NW Real Estate Lake Oswego,http://www.bhhsnw.com/mls=RTR14238352&s=trulia,,,,,,,,,
      22747 SW Cowlitz Dr Tualatin OR 97062,22747,SW Cowlitz Dr,,Tualatin,Washington,OR,97062,462000,,,,,,,,,,,For Sale,Resale,Single-Family Home,5,3,1,3301,139.9576,6 098 sqft,2005,,One of only 5 homes with a view overlooking KollerPond! Gorgeous home features fresh ext/int paint refinished hardwood floors new landscaped yards w/ brick dcor sprinklers & raised beds. Kitchen with granite gas appl & center island. A/C Cental Vac 3 car gar & second family room downstairs! Must see! Seller motivated all reasonable offers will be considered!!,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/3/3/e/a/picture-uh=12f3605662c37daf1fe5728278d6c977-ps=33ea8763443b7d82433029fb307f1bcc.jpg,16,,,2014-05-03 18:29:15,13444239,8,http://www.trulia.com/property/3154435203-22747-SW-Cowlitz-Dr-Tualatin-OR-97062,Patti,keagmom@yahoo.com,(503) 888-9818,,Oregon First,http://listings.listhub.net/pages/RMLSOR/13444239/?channel=trulia,,,,,,,,,
      19786 Wildwood Dr West Linn OR 97068,19786,Wildwood Dr,,West Linn,Clackamas,OR,97068,489000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,1,3414,143.23375,10.0 acres,,Hidden Springs,Unparalleled Views of Mountains & City Lights! Entertainer's Delight W/3 bright levels of inviting spaces & amazing views. Outdoor living at its finest with the expansive decking & covered barbecue area. Formal Living & Dining with Hi/Coved Ceilings wainscoting & fireplace. Gourmet Kitchen features cooking island pantry hardwoods & cherrywood cabinets. Mstr Bdrm W/french doors to bath. Sep.entrance to LL study & HUGE bonus room.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/1/0/1/7/picture-uh=1993bdfc2b7e24293f4dc7823d55a22-ps=1017db9bac437ba4e2211f8236c256f.jpg,16,,,2014-05-03 18:28:43,14486008,8,http://www.trulia.com/property/3154464553-19786-Wildwood-Dr-West-Linn-OR-97068,Connie Carver,conniecarver@bhgpartners.com,(503) 380-3191,,19786wildwooddr.com,http://www.19786WILDWOODDR.com,,,,,,,,,
      10186 SE Bristol Loop Happy Valley OR 97086,10186,SE Bristol Loop,,Happy Valley,Clackamas,OR,97086,350000,$360000,May 2 2014,-$10000,-2.8%,$379000,Mar 2 2014,-$29000,-7.7%,,,For Sale,Resale,Single-Family Home,3,2,1,2593,134.97879,,2001,,Spacious end unit ground level condominium featuring 3 spacious bedrooms (master suite on the main floor) 2.5 bathrooms and a 2 car attached. The home offers a great room style floor plan with a partially finished downstairs offering approximately 484 sq.ft. of flex space (storage bonus room home office etc.) There is also a covered balcony with gas plumbed for a BBQ with territorial views. Community Pool and Clubhouse.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/9/9/9/3/picture-uh=441e571df67fcfb4a1da8dcf48c2f74-ps=9993d121b93bd25bba323839f63d14d.jpg,15,http://www.hasson.com/property/25604314/syn/3/,,2014-05-03 18:27:32,14343729,69,http://www.trulia.com/property/3147597596-10186-SE-Bristol-Loop-Happy-Valley-OR-97086,Hasson,randy@hasson.com,503-212-5021,,Hasson,http://www.hasson.com/property/25604314/syn/3/,,,,,,,,,
      48 Spinosa Lake Oswego OR 97035,48,Spinosa,,Lake Oswego,Multnomah,OR,97035,489500,$510000,Apr 30 2014,-$20500,-4%,$510000,Mar 18 2014,-$20500,-4%,,,For Sale,Resale,Single-Family Home,3,2,1,2848,171.875,5 662 sqft,1985,Mount Park,Great updated and sophisticated family home on quiet cul-de-sac. Southern view exposure wonderful master suite enclosed courtyard and view deck from living room. Finished lower level with deck to yard.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.60/7/9/c/9/picture-uh=5bfdbfaf4d1242304f37b563c9574fd-ps=79c9bfdaf446281940faa323397cbb5.jpg,17,http://www.hasson.com/property/26111053/syn/3/,,2014-05-02 07:36:04,14151863,53,http://www.trulia.com/property/3149324515-48-Spinosa-Lake-Oswego-OR-97035,Hasson,nielandj@hasson.com,(503) 534-1587,,Hasson,http://www.hasson.com/property/26111053/syn/3/,,,,,,,,,
      16290 SW Stahl Dr Tigard OR 97223,16290,SW Stahl Dr,,Tigard,Washington,OR,97223,475000,$485000,May 1 2014,-$10000,-2.1%,$485000,Apr 4 2014,-$10000,-2.1%,,,For Sale,Resale,Single-Family Home,4,,,2824,168.20113,7 840 sqft,1997,,* * * * Spectacular Former Model Home Tastefully Updated that lives LG & Very Light & Bright. Huge Kitchen/Family room perfect for entertaining Bonus RM could be 4th bedroom Loft/Office New Tile Floor Master Suite Carpet Family Rm. Inviting Vaulted Entry & Living Room w/Ter. View. Great patio area for B-Q & yard filled w/ colorful perennials 3-Car Scholls Heights Conestoga Middle & SOUTHRIDGE HIGH,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/1/6/5/d/picture-uh=44445278273681cc13286f05146b32d-ps=165dc99817317d249c394b5e30ce17f5.jpg,16,,,2014-05-02 07:27:25,14285340,36,http://www.trulia.com/property/3151262914-16290-SW-Stahl-Dr-Tigard-OR-97223,Bill Brewer,bill_brewer@comcast.net,5036264600,,RE/MAX Pacific Northwest RE/MAX EQUITY GROUP-SUBURBAN SW OFFICE,http://www.remax.com/mls/322-14285340,,,,,,,,,
      16858 SW Stellar Dr Sherwood OR 97140,16858,SW Stellar Dr,,Sherwood,Washington,OR,97140,370000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,4,0,2239,165.25235,5 662 sqft,2001,,Sensational wilderness views from all 3 levels. 2 levels of decking including a soaring view from the Master bedroom suite. Fenced backyard with ample room to play. Home backs to Cedar Creek trail. Fantastic location in coveted Woodhaven near Sherwood High and Old Town. Lovingly maintained home. Visit soon...won't last.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/d/e/4/2/picture-uh=9f702afaa858edde658faea4a64c5ce-ps=de427643c9d84c69a6544a777ca38e8e.jpg,16,http://www.visualtour.com/showvt.asp?t=3319090&prt=72,,2014-05-01 09:08:34,14567500,10,http://www.trulia.com/property/3073485935-16858-SW-Stellar-Dr-Sherwood-OR-97140,Kevin Gorman,kevin@kevingormansells.com,(503) 367-4869,,Summa Real Estate Group,http://listings.listhub.net/pages/RMLSOR/14567500/?channel=trulia,,,,,,,,,
      10886 SE Alyssa Dr Happy Valley OR 97086,10886,SE Alyssa Dr,,Happy Valley,Clackamas,OR,97086,322500,$324500,Apr 30 2014,-$2000,-0.6%,$324500,Jan 8 2014,-$2000,-0.6%,,,For Sale,Resale,Single-Family Home,4,2,1,2642,122.06662,,2005,Southgate,Like new home on a dead end street tucked away in a cute neighborhood close to shopping. Bright & Open floor plan with tall ceilings Hardwoods on the main. Maple kitchen w ss appliances pantry island w gas stove. 3bd + large entertainment rm. up and 4th bd/office on main. Master Suite w vaulted ceilings bath w soaker tub. 3rd car tandem garage was converted to a studio w bath kitchenette and separate entrance.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.59/1/4/6/5/picture-uh=20dc6bf3c0e9574e90d0daa8c4a6d047-ps=14659e836411a3594fd4aceeaf25342.jpg,16,,,2014-05-01 09:07:54,14231947,122,http://www.trulia.com/property/1036062672-10886-SE-Alyssa-Dr-Happy-Valley-OR-97086,Marketa Pospisil CRS GRI CSP e-Pro,Info@RealEstatePuzzle.com,(503) 267-1395,,Better Homes and Gardens Real Estate Realty Partners,http://listhub.bhgrealestate.com/pages/RFGBHG/4280005/?channel=trulia,,,,,,,,,
      4639 Black Forest Ct Lake Oswego OR 97035,4639,Black Forest Ct,,Lake Oswego,Clackamas,OR,97035,499000,,,,,,,,,,,For Sale,Resale,Single-Family Home,4,2,1,2197,227.1279,7 840 sqft,1992,Bryant,Spectacular traditional in Black Forest Estates. Classic street and neighborhood setting with cul-de-sac and common areas. Wonderfully updated home with New Presidential Comp Roof Hardwood Floors on main level 9'ceilings AC;remodeled Master & 1/2 bath; great floorplan Stunning designed backyard with custom patio gorgeous plantings gas fire-pit. Murphy Bed/Desk built-ins ideal for office/guestroom. Swim Easement.,http://thumbs.trulia-cdn.com/pictures/thumbs_big/ps.62/4/4/d/8/picture-uh=9a5589246cfa069371e85214d124ee-ps=44d86eefcd5291f329bbad3a210a022.jpg,17,http://www.hasson.com/property/29336805/syn/3/,,2014-04-30 06:59:50,14318228,11,http://www.trulia.com/property/3154071439-4639-Black-Forest-Ct-Lake-Oswego-OR-97035,Hasson,marquardb@hasson.com,(503) 534-1502,,Hasson,http://www.hasson.com/property/29336805/syn/3/,,,,,,,,,
